ID,User ID,Product ID,Subtotal,Tax,Total,Discount ($),Created At,Quantity
65,10,53,R$ 44.28,R$ 2.55,R$ 46.83,,14/09/2018,5
8776,1172,180,R$ 68.32,R$ 4.10,R$ 72.42,,14/09/2018,5
6047,814,41,R$ 63.51,R$ 3.97,R$ 67.48,,14/09/2018,3
17873,2376,191,R$ 128.58,R$ 8.84,R$ 137.42,,14/09/2018,5
9811,1299,164,R$ 92.97,R$ 3.72,R$ 96.69,,14/09/2018,3
3931,550,33,R$ 47.74,R$ -,R$ 47.74,,14/09/2018,5
17611,2347,81,R$ 43.93,R$ 1.76,R$ 45.69,,14/09/2018,3
17735,2364,45,R$ 118.05,R$ 3.42,R$ 121.47,,14/09/2018,3
13386,1762,72,R$ 142.20,R$ 8.89,R$ 151.09,,14/09/2018,4
101,17,30,R$ 64.17,R$ -,R$ 59.12,R$ 5.05,14/09/2018,3
11943,1583,72,R$ 142.20,R$ 9.95,R$ 152.15,,14/09/2018,3
2936,412,10,R$ 47.68,R$ 3.58,R$ 51.26,,14/09/2018,2
860,115,42,R$ 38.00,R$ 2.38,R$ 40.38,,13/09/2018,5
15718,2108,24,R$ 112.31,R$ 6.18,R$ 118.49,,13/09/2018,5
1731,244,177,R$ 128.82,R$ 7.73,R$ 136.55,,13/09/2018,6
5649,773,4,R$ 110.99,R$ 8.32,R$ 119.31,,13/09/2018,6
6089,820,20,R$ 37.33,R$ 1.61,R$ 38.94,,13/09/2018,3
12316,1623,97,R$ 112.42,R$ 5.62,R$ 118.04,,13/09/2018,3
8723,1164,38,R$ 66.07,R$ 3.63,R$ 69.70,,13/09/2018,5
13658,1807,31,R$ 105.65,R$ 4.97,R$ 110.62,,13/09/2018,6
3298,468,3,R$ 53.08,R$ 2.24,R$ 55.32,,12/09/2018,6
6162,829,18,R$ 81.90,R$ 5.63,R$ 87.53,,12/09/2018,4
16770,2227,4,R$ 110.99,R$ 4.44,R$ 115.43,,12/09/2018,4
5058,683,38,R$ 66.07,R$ 4.62,R$ 70.69,,12/09/2018,4
6325,864,89,R$ 63.72,R$ 3.82,R$ 59.26,R$ 8.28,12/09/2018,5
18339,2443,182,R$ 84.49,R$ 3.38,R$ 87.87,,12/09/2018,4
3908,547,59,R$ 89.20,R$ 5.58,R$ 94.78,,12/09/2018,5
2717,376,37,R$ 80.11,R$ 5.61,R$ 85.72,,12/09/2018,3
12513,1653,194,R$ 50.38,R$ 2.52,R$ 52.90,,12/09/2018,7
17241,2295,153,R$ 66.80,R$ 2.82,R$ 69.62,,12/09/2018,5
9599,1273,56,R$ 36.37,R$ 2.55,R$ 33.68,R$ 5.24,12/09/2018,4
17857,2375,28,R$ 68.12,R$ 2.88,R$ 71.00,,11/09/2018,6
15899,2123,164,R$ 92.97,R$ 2.70,R$ 95.67,,11/09/2018,5
7662,1040,144,R$ 61.20,R$ 2.63,R$ 63.83,,11/09/2018,7
14796,1974,8,R$ 98.84,R$ 3.95,R$ 102.79,,11/09/2018,4
13674,1808,157,R$ 139.89,R$ 6.99,R$ 146.88,,11/09/2018,5
12140,1597,4,R$ 110.99,R$ 5.55,R$ 116.54,,11/09/2018,4
14946,1997,167,R$ 97.70,R$ -,R$ 97.70,,11/09/2018,4
10485,1382,167,R$ 97.70,R$ 3.91,R$ 101.61,,11/09/2018,4
7,1,55,R$ 95.77,R$ 5.27,R$ 101.04,,11/09/2018,5
4918,671,12,R$ 116.01,R$ -,R$ 116.01,,11/09/2018,3
1151,153,80,R$ 54.91,R$ 2.75,R$ 57.66,,11/09/2018,5
390,56,128,R$ 75.08,R$ 2.18,R$ 77.26,,11/09/2018,5
725,91,62,R$ 133.52,R$ 8.35,R$ 141.87,,11/09/2018,5
18469,2457,120,R$ 83.50,R$ 3.97,R$ 87.47,,10/09/2018,4
2385,329,195,R$ 109.78,R$ 7.68,R$ 117.46,,10/09/2018,4
6721,913,80,R$ 54.91,R$ 3.29,R$ 56.56,R$ 1.64,10/09/2018,4
14919,1992,148,R$ 138.98,R$ 8.34,R$ 147.32,,10/09/2018,5
16613,2210,164,R$ 92.97,R$ 6.04,R$ 99.01,,10/09/2018,4
7547,1029,23,R$ 116.87,R$ 6.43,R$ 123.30,,10/09/2018,7
7452,1012,189,R$ 93.28,R$ 4.66,R$ 97.94,,10/09/2018,5
12823,1696,54,R$ 62.09,R$ 4.35,R$ 66.44,,10/09/2018,5
10300,1354,94,R$ 109.22,R$ 6.83,R$ 116.05,,10/09/2018,3
1202,155,192,R$ 69.18,R$ 4.15,R$ 73.33,,10/09/2018,3
16757,2224,50,R$ 53.64,R$ 3.35,R$ 56.99,,10/09/2018,4
14851,1980,170,R$ 105.08,R$ 6.57,R$ 111.65,,10/09/2018,7
17494,2335,1,R$ 44.19,R$ 3.04,R$ 47.23,,10/09/2018,5
3166,449,148,R$ 138.98,R$ 8.69,R$ 147.67,,10/09/2018,4
588,73,32,R$ 107.14,R$ 6.70,R$ 113.84,,10/09/2018,3
11310,1495,91,R$ 65.09,R$ 3.09,R$ 64.36,R$ 3.83,10/09/2018,4
12543,1656,179,R$ 68.32,R$ -,R$ 68.32,,10/09/2018,5
6434,882,24,R$ 112.31,R$ 6.46,R$ 118.77,,10/09/2018,5
15667,2100,82,R$ 60.90,R$ 3.81,R$ 64.71,,10/09/2018,57
1871,265,156,R$ 30.62,R$ -,R$ 30.62,,10/09/2018,6
17684,2353,23,R$ 116.87,R$ 4.94,R$ 121.81,,09/09/2018,5
2563,353,62,R$ 133.52,R$ 8.01,R$ 141.53,,09/09/2018,5
14224,1886,110,R$ 55.53,R$ 3.33,R$ 50.80,R$ 8.06,09/09/2018,5
8893,1193,111,R$ 55.53,R$ 2.64,R$ 58.17,,09/09/2018,3
15673,2100,158,R$ 139.89,R$ 8.74,R$ 148.63,,09/09/2018,3
3051,437,98,R$ 112.42,R$ -,R$ 112.42,,09/09/2018,3
1901,269,35,R$ 71.54,R$ 4.47,R$ 76.01,,09/09/2018,5
4241,588,63,R$ 133.52,R$ 9.35,R$ 142.87,,09/09/2018,5
8527,1135,119,R$ 43.44,R$ 2.99,R$ 46.43,,09/09/2018,4
11727,1555,54,R$ 62.09,R$ 3.88,R$ 65.97,,09/09/2018,5
8521,1134,190,R$ 128.58,R$ 6.11,R$ 134.69,,09/09/2018,4
4650,644,160,R$ 47.59,R$ 2.97,R$ 48.90,R$ 1.66,09/09/2018,2
16911,2251,118,R$ 57.63,R$ -,R$ 57.63,,09/09/2018,7
6807,918,156,R$ 30.62,R$ 1.22,R$ 31.84,,09/09/2018,4
15262,2051,194,R$ 50.38,R$ 3.46,R$ 53.84,,09/09/2018,3
13551,1785,96,R$ 104.82,R$ 6.03,R$ 105.04,R$ 5.81,09/09/2018,6
724,91,200,R$ 73.20,R$ 4.58,R$ 74.91,R$ 2.87,09/09/2018,6
1980,275,89,R$ 63.72,R$ 3.19,R$ 66.91,,09/09/2018,4
3900,545,2,R$ 105.12,R$ 4.20,R$ 109.32,,09/09/2018,5
18316,2438,39,R$ 114.58,R$ 7.88,R$ 122.46,,08/09/2018,7
1153,153,9,R$ 87.47,R$ 4.37,R$ 91.84,,08/09/2018,5
1790,253,15,R$ 37.65,R$ 1.51,R$ 39.16,,08/09/2018,4
6034,813,173,R$ 122.37,R$ 7.95,R$ 130.32,,08/09/2018,3
2728,377,127,R$ 134.48,R$ -,R$ 134.48,,08/09/2018,5
12723,1682,112,R$ 41.33,R$ -,R$ 41.33,,08/09/2018,6
14474,1926,26,R$ 68.12,R$ 4.09,R$ 72.21,,08/09/2018,5
12377,1633,63,R$ 133.52,R$ 7.68,R$ 141.20,,08/09/2018,5
14021,1856,157,R$ 139.89,R$ 9.79,R$ 149.68,,08/09/2018,4
4398,611,146,R$ 126.05,R$ 7.56,R$ 133.61,,08/09/2018,5
2931,412,104,R$ 106.44,R$ 7.98,R$ 114.02,R$ 0.40,08/09/2018,4
15127,2034,109,R$ 119.05,R$ 4.76,R$ 123.81,,08/09/2018,4
8589,1150,96,R$ 104.82,R$ -,R$ 104.82,,08/09/2018,6
7576,1030,4,R$ 110.99,R$ 7.77,R$ 118.76,,08/09/2018,3
18534,2463,180,R$ 68.32,R$ 4.27,R$ 72.59,,08/09/2018,4
3811,536,127,R$ 134.48,R$ 8.07,R$ 142.55,,08/09/2018,4
5008,678,134,R$ 42.49,R$ -,R$ 42.49,,07/09/2018,3
2457,338,17,R$ 79.94,R$ 6.00,R$ 85.94,,07/09/2018,6
2805,397,38,R$ 66.07,R$ 3.96,R$ 67.53,R$ 2.50,07/09/2018,4
10573,1390,185,R$ 39.58,R$ 2.28,R$ 41.86,,07/09/2018,5
547,69,116,R$ 114.42,R$ 6.87,R$ 121.29,,07/09/2018,5
584,73,136,R$ 105.20,R$ 6.58,R$ 111.78,,07/09/2018,4
7918,1066,54,R$ 62.09,R$ 3.88,R$ 65.97,,07/09/2018,5
18756,2499,165,R$ 38.30,R$ 2.49,R$ 40.79,,07/09/2018,4
7226,978,115,R$ 77.91,R$ 5.06,R$ 82.97,,07/09/2018,4
11761,1557,57,R$ 122.42,R$ 9.18,R$ 131.60,,07/09/2018,3
8142,1091,4,R$ 110.99,R$ 5.55,R$ 116.54,,07/09/2018,4
6864,927,66,R$ 136.16,R$ 7.49,R$ 143.65,,07/09/2018,3
7014,943,155,R$ 43.78,R$ 2.08,R$ 45.86,,07/09/2018,5
2303,320,186,R$ 98.98,R$ 6.80,R$ 105.78,,07/09/2018,5
3929,550,185,R$ 39.58,R$ -,R$ 39.58,,07/09/2018,5
9055,1213,184,R$ 116.10,R$ 6.97,R$ 114.98,R$ 8.08,07/09/2018,4
18753,2499,145,R$ 61.20,R$ 3.98,R$ 65.18,,07/09/2018,4
6536,893,104,R$ 106.44,R$ 6.65,R$ 113.09,,07/09/2018,7
12000,1587,145,R$ 61.20,R$ 2.45,R$ 63.65,,07/09/2018,5
10838,1429,2,R$ 105.12,R$ 6.31,R$ 111.43,,07/09/2018,4
9519,1266,61,R$ 23.54,R$ -,R$ 23.54,,07/09/2018,3
12145,1599,151,R$ 91.61,R$ 2.66,R$ 94.27,,07/09/2018,5
1113,151,135,R$ 45.80,R$ 1.83,R$ 47.63,,06/09/2018,6
7659,1039,27,R$ 127.52,R$ 5.10,R$ 132.62,,06/09/2018,7
1535,218,61,R$ 23.54,R$ 1.41,R$ 24.95,,06/09/2018,4
626,75,54,R$ 62.09,R$ 2.48,R$ 64.57,,06/09/2018,2
10996,1452,67,R$ 41.24,R$ 1.77,R$ 43.01,,06/09/2018,3
2549,351,69,R$ 73.39,R$ 4.40,R$ 77.79,,06/09/2018,5
15444,2073,167,R$ 97.70,R$ 5.47,R$ 100.43,R$ 2.74,06/09/2018,4
12351,1628,132,R$ 127.88,R$ 7.35,R$ 135.23,,06/09/2018,5
9200,1228,98,R$ 112.42,R$ 5.34,R$ 117.76,,06/09/2018,5
18429,2451,192,R$ 69.18,R$ 4.32,R$ 66.29,R$ 7.21,05/09/2018,6
15652,2099,81,R$ 43.93,R$ 2.20,R$ 46.13,,05/09/2018,6
18023,2393,158,R$ 139.89,R$ -,R$ 139.89,,05/09/2018,3
616,74,115,R$ 77.91,R$ 5.45,R$ 83.36,,05/09/2018,4
7853,1063,167,R$ 97.70,R$ 6.20,R$ 103.90,,05/09/2018,5
15476,2077,35,R$ 71.54,R$ 4.47,R$ 76.01,,05/09/2018,6
3969,554,30,R$ 64.17,R$ 3.21,R$ 67.38,,05/09/2018,2
16910,2251,40,R$ 99.66,R$ -,R$ 99.66,,05/09/2018,5
11474,1517,91,R$ 65.09,R$ -,R$ 65.09,,05/09/2018,2
4355,607,117,R$ 55.02,R$ 2.20,R$ 57.22,,05/09/2018,3
14266,1897,98,R$ 112.42,R$ 7.87,R$ 120.29,,05/09/2018,5
12177,1601,169,R$ 59.53,R$ 2.83,R$ 62.36,,05/09/2018,3
8200,1100,90,R$ 123.12,R$ 5.85,R$ 128.97,,05/09/2018,7
18483,2458,50,R$ 53.64,R$ -,R$ 48.79,R$ 4.85,05/09/2018,6
9596,1272,80,R$ 54.91,R$ 2.32,R$ 57.23,,05/09/2018,5
9177,1226,62,R$ 133.52,R$ 8.35,R$ 141.87,,05/09/2018,5
11116,1471,100,R$ 67.83,R$ 4.24,R$ 72.07,,05/09/2018,5
9683,1283,160,R$ 47.59,R$ 3.33,R$ 46.92,R$ 4.00,05/09/2018,5
13087,1726,33,R$ 47.74,R$ 3.34,R$ 50.69,R$ 0.39,05/09/2018,3
12064,1592,169,R$ 59.53,R$ 3.27,R$ 62.80,,05/09/2018,3
14984,2009,61,R$ 23.54,R$ 1.29,R$ 24.83,,04/09/2018,5
6435,882,111,R$ 55.53,R$ 3.19,R$ 58.72,,04/09/2018,5
9899,1307,177,R$ 128.82,R$ 5.15,R$ 133.97,,04/09/2018,5
9092,1216,69,R$ 73.39,R$ -,R$ 73.39,,04/09/2018,6
12675,1674,10,R$ 47.68,R$ 1.91,R$ 49.59,,04/09/2018,5
4785,657,126,R$ 125.24,R$ 9.39,R$ 134.63,,04/09/2018,6
13338,1759,123,R$ 110.93,R$ 6.66,R$ 117.59,,04/09/2018,6
6039,813,167,R$ 97.70,R$ 6.35,R$ 104.05,,04/09/2018,6
6611,905,39,R$ 114.58,R$ 8.02,R$ 122.60,,04/09/2018,4
4445,616,186,R$ 98.98,R$ 6.93,R$ 103.17,R$ 2.74,04/09/2018,4
9703,1289,148,R$ 138.98,R$ 9.55,R$ 148.53,,04/09/2018,5
6080,817,38,R$ 66.07,R$ 3.96,R$ 70.03,,03/09/2018,5
12240,1611,51,R$ 75.65,R$ 3.59,R$ 79.24,,03/09/2018,7
16566,2205,13,R$ 112.63,R$ 7.74,R$ 120.37,,03/09/2018,58
4540,631,32,R$ 107.14,R$ 6.43,R$ 113.57,,03/09/2018,4
14133,1874,60,R$ 29.80,R$ 1.49,R$ 25.04,R$ 6.25,03/09/2018,4
17644,2350,66,R$ 136.16,R$ 5.45,R$ 141.61,,03/09/2018,3
2812,399,54,R$ 62.09,R$ -,R$ 62.09,,03/09/2018,4
713,87,99,R$ 67.83,R$ -,R$ 67.83,,03/09/2018,5
2475,342,150,R$ 128.55,R$ 8.03,R$ 136.58,,03/09/2018,3
15840,2118,76,R$ 63.82,R$ 3.51,R$ 67.33,,03/09/2018,4
2535,350,26,R$ 68.12,R$ 4.09,R$ 72.21,,03/09/2018,5
14725,1967,85,R$ 54.90,R$ 2.75,R$ 57.65,,03/09/2018,5
2171,305,5,R$ 124.12,R$ 4.96,R$ 129.08,,03/09/2018,3
9347,1241,105,R$ 52.72,R$ 3.43,R$ 56.15,,03/09/2018,5
1622,229,80,R$ 54.91,R$ 3.29,R$ 58.20,,03/09/2018,4
5506,754,109,R$ 119.05,R$ 3.45,R$ 122.50,,03/09/2018,5
16399,2180,106,R$ 52.72,R$ 2.64,R$ 55.36,,03/09/2018,3
13615,1799,151,R$ 91.61,R$ 6.30,R$ 97.91,,03/09/2018,6
11787,1559,51,R$ 75.65,R$ 3.78,R$ 79.43,,03/09/2018,3
10386,1368,124,R$ 110.93,R$ 3.22,R$ 114.15,,02/09/2018,5
8892,1193,87,R$ 117.26,R$ 5.57,R$ 122.83,,02/09/2018,5
1691,236,160,R$ 47.59,R$ 2.86,R$ 50.45,,02/09/2018,6
6210,836,29,R$ 123.57,R$ -,R$ 123.57,,02/09/2018,44
3564,504,155,R$ 43.78,R$ 2.63,R$ 46.41,,02/09/2018,5
4580,637,19,R$ 64.01,R$ 4.48,R$ 68.49,,02/09/2018,5
12574,1660,198,R$ 70.15,R$ 2.81,R$ 72.96,,02/09/2018,4
14072,1863,183,R$ 56.70,R$ 3.54,R$ 60.24,,02/09/2018,4
13350,1760,90,R$ 123.12,R$ 7.69,R$ 130.81,,02/09/2018,5
14177,1881,178,R$ 117.33,R$ 4.96,R$ 122.29,,02/09/2018,4
13102,1727,17,R$ 79.94,R$ 3.80,R$ 83.74,,02/09/2018,4
14059,1861,33,R$ 47.74,R$ -,R$ 47.74,,02/09/2018,5
12686,1675,154,R$ 81.88,R$ 4.91,R$ 86.79,,02/09/2018,5
13357,1760,104,R$ 106.44,R$ 6.65,R$ 109.53,R$ 3.57,02/09/2018,5
14990,2009,11,R$ 132.46,R$ 7.29,R$ 139.75,,02/09/2018,4
14791,1974,89,R$ 63.72,R$ 2.55,R$ 66.27,,02/09/2018,4
16919,2253,76,R$ 63.82,R$ 3.83,R$ 67.65,,02/09/2018,5
2351,328,75,R$ 125.81,R$ 9.44,R$ 129.29,R$ 5.96,02/09/2018,5
17682,2353,113,R$ 110.48,R$ 4.67,R$ 115.15,,02/09/2018,7
11061,1459,154,R$ 81.88,R$ 3.68,R$ 85.56,,02/09/2018,5
14672,1961,136,R$ 105.20,R$ 6.58,R$ 111.78,,01/09/2018,4
2407,334,97,R$ 112.42,R$ 6.18,R$ 118.60,,01/09/2018,3
15403,2066,172,R$ 122.37,R$ 6.12,R$ 126.05,R$ 2.43,01/09/2018,4
11695,1543,22,R$ 32.14,R$ 0.93,R$ 31.90,R$ 1.17,01/09/2018,4
12346,1627,162,R$ 33.57,R$ 1.34,R$ 34.91,,01/09/2018,6
10998,1452,13,R$ 112.63,R$ 4.84,R$ 117.47,,01/09/2018,7
18686,2487,48,R$ 123.21,R$ 7.39,R$ 130.60,,01/09/2018,5
16811,2236,157,R$ 139.89,R$ 9.09,R$ 148.98,,01/09/2018,3
16560,2204,155,R$ 43.78,R$ 2.74,R$ 46.52,,01/09/2018,72
1523,218,181,R$ 143.89,R$ 8.63,R$ 152.52,,01/09/2018,5
9108,1220,169,R$ 59.53,R$ 3.27,R$ 62.80,,01/09/2018,3
6132,822,12,R$ 116.01,R$ 3.36,R$ 119.37,,01/09/2018,2
5978,801,98,R$ 112.42,R$ 6.75,R$ 119.17,,01/09/2018,5
16179,2159,31,R$ 105.65,R$ 5.02,R$ 110.67,,01/09/2018,4
8460,1128,151,R$ 91.61,R$ 4.12,R$ 95.73,,01/09/2018,4
4899,668,34,R$ 74.30,R$ 4.09,R$ 78.39,,31/08/2018,9
14783,1974,114,R$ 77.91,R$ 3.12,R$ 81.03,,31/08/2018,7
14561,1943,31,R$ 105.65,R$ 6.87,R$ 112.52,,31/08/2018,6
12116,1596,12,R$ 116.01,R$ 3.36,R$ 119.37,,31/08/2018,9
3042,436,86,R$ 92.31,R$ 5.54,R$ 97.85,,31/08/2018,6
12750,1686,161,R$ 47.59,R$ 3.33,R$ 50.92,,31/08/2018,6
9593,1272,26,R$ 68.12,R$ 2.88,R$ 71.00,,31/08/2018,7
3851,540,31,R$ 105.65,R$ 7.92,R$ 108.51,R$ 5.06,31/08/2018,26
2150,303,126,R$ 125.24,R$ 8.77,R$ 134.01,,31/08/2018,7
1131,151,58,R$ 78.15,R$ 3.13,R$ 81.28,,31/08/2018,7
6698,912,66,R$ 136.16,R$ 8.51,R$ 144.67,,31/08/2018,7
11890,1573,12,R$ 116.01,R$ 4.64,R$ 120.65,,31/08/2018,7
18465,2455,176,R$ 57.92,R$ 3.62,R$ 61.54,,31/08/2018,6
13707,1814,112,R$ 41.33,R$ 2.48,R$ 43.81,,31/08/2018,8
15965,2128,111,R$ 55.53,R$ 3.47,R$ 59.00,,30/08/2018,5
895,122,7,R$ 148.23,R$ 11.12,R$ 159.35,,30/08/2018,4
3628,512,32,R$ 107.14,R$ 6.96,R$ 114.10,,30/08/2018,7
18501,2459,73,R$ 71.63,R$ 3.94,R$ 75.57,,30/08/2018,10
14066,1861,142,R$ 70.35,R$ -,R$ 70.35,,30/08/2018,7
15215,2040,16,R$ 66.11,R$ 3.64,R$ 69.75,,30/08/2018,9
6825,919,177,R$ 128.82,R$ 8.86,R$ 137.68,,30/08/2018,8
5947,800,111,R$ 55.53,R$ 2.22,R$ 57.75,,30/08/2018,4
244,40,152,R$ 48.90,R$ 3.06,R$ 51.96,,30/08/2018,7
11325,1499,45,R$ 118.05,R$ 3.42,R$ 121.47,,30/08/2018,3
3189,452,41,R$ 63.51,R$ 1.84,R$ 65.35,,30/08/2018,7
13326,1758,10,R$ 47.68,R$ 2.38,R$ 50.06,,30/08/2018,6
429,59,108,R$ 50.09,R$ 1.45,R$ 51.54,,30/08/2018,6
16693,2218,48,R$ 123.21,R$ 8.62,R$ 131.83,,29/08/2018,7
16029,2136,77,R$ 101.02,R$ 6.57,R$ 107.59,,29/08/2018,6
12206,1603,28,R$ 68.12,R$ -,R$ 68.12,,29/08/2018,4
9709,1289,18,R$ 81.90,R$ 5.63,R$ 87.53,,29/08/2018,8
10189,1348,61,R$ 23.54,R$ -,R$ 23.54,,29/08/2018,7
4716,652,115,R$ 77.91,R$ 3.12,R$ 81.03,,29/08/2018,8
1382,186,120,R$ 83.50,R$ 3.34,R$ 86.84,,29/08/2018,6
12027,1589,116,R$ 114.42,R$ 8.01,R$ 122.43,,29/08/2018,7
8345,1119,185,R$ 39.58,R$ 1.98,R$ 41.56,,29/08/2018,8
208,36,138,R$ 113.95,R$ 7.41,R$ 121.36,,29/08/2018,6
656,83,65,R$ 68.23,R$ -,R$ 68.23,,29/08/2018,5
2397,332,56,R$ 36.37,R$ -,R$ 36.37,,29/08/2018,8
14857,1981,177,R$ 128.82,R$ 9.02,R$ 137.84,,28/08/2018,7
1425,201,79,R$ 41.62,R$ -,R$ 41.62,,28/08/2018,6
2772,390,44,R$ 76.35,R$ 4.58,R$ 80.93,,28/08/2018,6
10460,1378,28,R$ 68.12,R$ 4.09,R$ 63.99,R$ 8.22,28/08/2018,9
4873,665,106,R$ 52.72,R$ 2.50,R$ 55.22,,28/08/2018,7
13550,1785,85,R$ 54.90,R$ 3.16,R$ 58.06,,28/08/2018,9
14319,1905,148,R$ 138.98,R$ 8.69,R$ 147.67,,28/08/2018,9
11877,1572,113,R$ 110.48,R$ 4.42,R$ 114.90,,28/08/2018,9
13795,1827,86,R$ 92.31,R$ 4.62,R$ 96.93,,28/08/2018,9
8295,1115,186,R$ 98.98,R$ 5.94,R$ 104.92,,28/08/2018,5
14828,1976,69,R$ 73.39,R$ -,R$ 73.39,,27/08/2018,7
10499,1383,158,R$ 139.89,R$ 8.74,R$ 148.63,,27/08/2018,7
7813,1058,103,R$ 47.04,R$ 2.35,R$ 48.31,R$ 1.08,27/08/2018,3
13034,1721,25,R$ 68.62,R$ 4.12,R$ 66.58,R$ 6.16,27/08/2018,3
10311,1355,34,R$ 74.30,R$ 4.09,R$ 78.39,,27/08/2018,6
12718,1682,28,R$ 68.12,R$ -,R$ 68.12,,27/08/2018,4
14003,1853,76,R$ 63.82,R$ 4.39,R$ 68.21,,27/08/2018,7
9284,1234,35,R$ 71.54,R$ 4.29,R$ 71.73,R$ 4.09,27/08/2018,7
9121,1222,12,R$ 116.01,R$ 6.38,R$ 122.39,,27/08/2018,7
2690,375,127,R$ 134.48,R$ -,R$ 134.48,,27/08/2018,5
11946,1585,112,R$ 41.33,R$ 2.69,R$ 44.02,,27/08/2018,6
8864,1188,148,R$ 138.98,R$ 8.69,R$ 144.21,R$ 3.46,27/08/2018,7
18564,2470,55,R$ 95.77,R$ 5.27,R$ 101.04,,27/08/2018,5
13736,1816,134,R$ 42.49,R$ -,R$ 42.49,,27/08/2018,6
13152,1738,37,R$ 80.11,R$ 3.38,R$ 83.49,,27/08/2018,9
16460,2188,183,R$ 56.70,R$ 3.40,R$ 60.10,,27/08/2018,7
17963,2388,119,R$ 43.44,R$ 2.61,R$ 46.05,,27/08/2018,4
11106,1466,112,R$ 41.33,R$ 2.58,R$ 43.91,,27/08/2018,6
407,57,9,R$ 87.47,R$ 5.25,R$ 92.72,,27/08/2018,6
4509,624,196,R$ 70.15,R$ 5.26,R$ 75.41,,27/08/2018,8
16524,2200,193,R$ 50.38,R$ 2.17,R$ 52.55,,27/08/2018,7
13364,1760,126,R$ 125.24,R$ 7.83,R$ 133.07,,26/08/2018,9
2824,399,21,R$ 60.58,R$ -,R$ 60.58,,26/08/2018,7
16057,2138,50,R$ 53.64,R$ 3.22,R$ 56.86,,26/08/2018,6
17805,2372,63,R$ 133.52,R$ 9.35,R$ 142.87,,26/08/2018,4
17461,2329,56,R$ 36.37,R$ 1.45,R$ 37.82,,26/08/2018,9
5475,744,41,R$ 63.51,R$ 2.54,R$ 66.05,,26/08/2018,7
6289,851,10,R$ 47.68,R$ 2.98,R$ 49.23,R$ 1.43,26/08/2018,3
11515,1523,161,R$ 47.59,R$ 2.26,R$ 49.85,,26/08/2018,5
8436,1126,50,R$ 53.64,R$ 3.22,R$ 49.04,R$ 7.82,26/08/2018,9
6455,883,94,R$ 109.22,R$ 6.55,R$ 115.77,,26/08/2018,7
13715,1815,101,R$ 139.82,R$ 8.39,R$ 148.21,,26/08/2018,8
17267,2298,5,R$ 124.12,R$ 7.45,R$ 131.57,,26/08/2018,5
9902,1307,6,R$ 97.44,R$ 3.90,R$ 97.01,R$ 4.33,26/08/2018,10
220,37,97,R$ 112.42,R$ 6.30,R$ 118.72,,26/08/2018,6
17343,2310,171,R$ 105.08,R$ 4.20,R$ 109.28,,26/08/2018,7
5932,800,44,R$ 76.35,R$ 3.05,R$ 79.40,,25/08/2018,6
5193,700,157,R$ 139.89,R$ 6.99,R$ 146.88,,25/08/2018,6
14500,1929,176,R$ 57.92,R$ 2.61,R$ 60.53,,25/08/2018,8
13310,1754,150,R$ 128.55,R$ 5.53,R$ 134.08,,25/08/2018,8
2550,351,44,R$ 76.35,R$ 4.58,R$ 80.93,,25/08/2018,5
14002,1853,39,R$ 114.58,R$ 7.88,R$ 122.46,,25/08/2018,6
3882,544,75,R$ 125.81,R$ 7.86,R$ 133.67,,25/08/2018,7
4053,561,9,R$ 87.47,R$ -,R$ 87.47,,25/08/2018,7
7971,1070,193,R$ 50.38,R$ 3.78,R$ 51.11,R$ 3.05,25/08/2018,8
10571,1390,12,R$ 116.01,R$ 6.67,R$ 122.68,,25/08/2018,7
7634,1039,127,R$ 134.48,R$ 5.38,R$ 139.86,,25/08/2018,5
183,32,87,R$ 117.26,R$ 3.40,R$ 120.66,,25/08/2018,8
4779,656,72,R$ 142.20,R$ 8.53,R$ 150.73,,25/08/2018,4
5326,713,152,R$ 48.90,R$ 3.18,R$ 52.08,,25/08/2018,7
956,134,197,R$ 70.15,R$ 4.56,R$ 74.71,,25/08/2018,5
1685,236,52,R$ 103.68,R$ 6.22,R$ 109.90,,25/08/2018,10
13419,1766,139,R$ 76.78,R$ 5.76,R$ 82.54,,25/08/2018,5
16305,2171,5,R$ 124.12,R$ 4.96,R$ 129.08,,25/08/2018,7
17807,2372,190,R$ 128.58,R$ 9.00,R$ 137.58,,25/08/2018,6
8942,1202,154,R$ 81.88,R$ 3.28,R$ 85.16,,25/08/2018,7
9461,1262,58,R$ 78.15,R$ 4.88,R$ 83.03,,25/08/2018,7
8771,1172,82,R$ 60.90,R$ 3.65,R$ 64.55,,25/08/2018,5
10830,1428,188,R$ 33.88,R$ 1.95,R$ 35.83,,25/08/2018,8
11074,1463,164,R$ 92.97,R$ 4.42,R$ 97.39,,24/08/2018,7
1386,186,14,R$ 37.65,R$ 1.51,R$ 39.16,,24/08/2018,6
4307,604,154,R$ 81.88,R$ -,R$ 81.88,,24/08/2018,6
10469,1378,135,R$ 45.80,R$ 2.75,R$ 48.55,,24/08/2018,9
13456,1774,182,R$ 84.49,R$ 4.73,R$ 89.22,,24/08/2018,5
7256,983,57,R$ 122.42,R$ 5.17,R$ 127.59,,24/08/2018,8
14460,1921,196,R$ 70.15,R$ 4.56,R$ 74.71,,24/08/2018,7
9209,1229,26,R$ 68.12,R$ 4.26,R$ 72.38,,24/08/2018,9
16176,2157,131,R$ 113.12,R$ 6.79,R$ 115.51,R$ 4.40,24/08/2018,8
